Name;Metric;Value;Agrupation
Average time from SW-Awaiting Checklist Completion to SW-Checklist Completed;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';4.40 days;
Average time between Original Manuscript Submission Confirmation and SW-Checklist Completed;The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completed';4.45 days;
Average time until SW-Checklist Completed is performed;The average of the duration between the start of the case and activity 'SW-Checklist Completed';4.45 days;
Average time for SW-Checklist Completed grouped by sender;The average of the duration between activity 'SW-Checklist Completed' and the end of case grouped by the last value of sender;catarci@diag.uniroma1.it:8.31 hours;"{""catarci@diag.uniroma1.it"":29912000,""clcabanban@ched.gov.ph"":null,""gleb@intentionalinsights.org"":18581415000,""marrella@diag.uniroma1.it"":18605024666,""onbehalfof@manuscriptcentral.com"":9020591792}"
Average time for SW-Checklist Completed;The average of the duration between activity SW-Checklist Completed and the end of the case;108.54 days;
Total time from SW-Awaiting Checklist Completion to SW-Checklist Completed;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';360.71 days;
Total time between Original Manuscript Submission Confirmation and SW-Checklist Completed;The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completed';364.61 days;
Total time until SW-Checklist Completed is performed;The sum of the duration between the start of the case and activity 'SW-Checklist Completed';364.61 days;
Minimum time from SW-Awaiting Checklist Completion to SW-Checklist Completed;The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';1.07 hours;
Minimum time between Original Manuscript Submission Confirmation and SW-Checklist Completed;The minimum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completed';1.07 hours;
Minimum time until SW-Checklist Completed is performed;The minimum of the duration between the start of the case and activity 'SW-Checklist Completed';1.07 hours;
Time between SW-Awaiting Checklist Completion and SW-Checklist Completed;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';4.40 days;
Time from Original Manuscript Submission Confirmation to SW-Checklist Completed;The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completed';4.45 days;
Time until SW-Checklist Completed;The average of the duration between the start of the case and activity 'SW-Checklist Completed';4.45 days;
SW-Checklist Completed Cycle Time;The average of the duration between activity SW-Checklist Completed and the end of the case;108.54 days;
Average time difference between SW-Checklist Completed and SW-Awaiting AE Assignment;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment';8.38 minutes;
Average time difference between SW-Checklist Completed and SW-Initial Reviewer Selection;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Initial Reviewer Selection';4.18 days;
Average time difference between SW-Checklist Completed and SW-Reviewer Agreed;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed';23.60 days;
Total time difference between SW-Checklist Completed and SW-Awaiting AE Assignment;The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment';7.96 hours;
Total time difference between SW-Checklist Completed and SW-Initial Reviewer Selection;The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Initial Reviewer Selection';242.72 days;
Minimum time difference between SW-Checklist Completed and SW-Awaiting AE Assignment;The minimum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment';3.00 seconds;
Time from SW-Checklist Completed to SW-EIC Reject;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Reject';25.43 days;
Time from SW-Checklist Completed to SW-EIC Major Revision;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Major Revision';95.69 days;
Time from SW-Checklist Completed to SW-EIC Accept;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Accept';5.50 days;
Average time from Manuscript Export Succeeded to SW-Checklist Completed;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed';4.48 days;
Average time from SW-Checklist Completion is due in three days to SW-Checklist Completed;The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Checklist Completed';5.46 days;
Total time from SW-Checklist Completed to final manuscript decision;The sum of the duration between activity 'SW-Checklist Completed' and the end of case where activity 'SW-EIC Reject occurs;839.38 days;
Average time from SW-Checklist Completed to first reviewer assignment;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-AE Assign Reviewers';22.83 days;
Time between SW-Checklist Completed and first reviewer response;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed';23.60 days;
Average time from SW-Checklist Completed to SW-AE Assign Reviewers;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-AE Assign Reviewers';22.83 days;
Average time from SW-Checklist Completed to SW-Reviewer Declined;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Declined';20.69 days;
