Name;Metric;Value;Agrupation
Average time from 'Original Manuscript Submission Confirmation' to 'SW-Checklist Completed';The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completed';4.45 days;
Total time from 'SW-Awaiting Checklist Completion' to 'SW-Checklist Completed';The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';360.71 days;
Average time between 'SW-Checklist Completed' and 'SW-Awaiting AE Assignment';The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment';8.38 minutes;
Minimum time it takes from 'Plagiarism Originality Report Completed' to 'SW-Checklist Completed';The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';1.77 minutes;
Total resolution time of 'SW-Checklist Completed';The sum of the duration between activity SW-Checklist Completed and the end of the case;8900.60 days;
Total time for 'SW-Checklist Completed';The sum of the duration between activity SW-Checklist Completed and the end of the case;8900.60 days;
Minimum resolution time of 'SW-Checklist Completed';The minimum of the duration between activity SW-Checklist Completed and the end of the case;0.00 seconds;
Average waiting time to the 'SW-Awaiting AE Assignment' after 'SW-Checklist Completed';The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment';8.38 minutes;
Total time it takes 'SW-Checklist Completed' after the execution of 'Plagiarism Originality Report Completed';The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';274.47 days;
Average time it takes from 'SW-Checklist Completed' to 'SW-Initial Reviewer Selection';The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Initial Reviewer Selection';4.18 days;
Total time from 'SW-Checklist Completed' to 'SW-AE Assign Reviewers' in the variant with the highest frequency;The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-AE Assign Reviewers';1004.59 days;
Minimum time from 'SW-Checklist Completed' to 'SW-AE Assign Reviewers' across all variants;The minimum of the duration between activity 'SW-Checklist Completed' and activity 'SW-AE Assign Reviewers';5.44 hours;
Average time from 'SW-Checklist Completed' to 'SW-Reviewer Agreed' considering the impact on the review process;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed';23.60 days;
Total time from 'SW-Checklist Completed' to 'SW-EIC Decision' across variants indicating major revisions;The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Decision';;
Average time for 'SW-Checklist Completed' before 'Reviewer Invitation Reminder 1' in the most complex variant;The average of the duration between activity 'SW-Checklist Completed' and activity 'Reviewer Invitation Reminder 1';71.02 days;
Minimum time to 'SW-Checklist Completed' grouped by 'sender';The minimum of the duration between the start of the case and activity 'SW-Checklist Completed';catarci@diag.uniroma1.it:1.68 days;"{""catarci@diag.uniroma1.it"":145277000,""clcabanban@ched.gov.ph"":null,""gleb@intentionalinsights.org"":2613206000,""marrella@diag.uniroma1.it"":43957000,""onbehalfof@manuscriptcentral.com"":3854000}"
Total time for 'SW-Checklist Completed' before 'SW-AE Assign Reviewers Challenge Paper';The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-AE Assign Reviewers Challenge Paper';20.77 days;
Average time from 'SW-Checklist Completed' to 'SW-EIC Major Revision' in variants leading to major revisions;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Major Revision';95.69 days;
Total time from 'SW-Checklist Completed' to 'SW-EIC Accept' in successful submission variants;The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Accept';16.49 days;
Average time for 'SW-Checklist Completed' grouped by 'case:concept:name';The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';4.40 days;
